,Unnamed: 0,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Year
536,536,42 Dugg,Real Talk,6Y8oVPVNc17Mgp0au2qDXX,32,0.477,0.812,1,-4.984,0,0.343,0.0825,0.0,0.159,0.215,97.833,148943,4,2019
537,537,Pouya,Rey Mysterio Remix,2scw7MhKOy7sCXU54e9EJy,33,0.817,0.465,2,-5.149,1,0.396,0.0147,0.0,0.106,0.222,157.998,189000,4,2019
538,538,Omega,Corazón En Pedazos - Live,21kLHXTkAt9GwK1O0eCWmn,34,0.597,0.705,5,-6.776,0,0.106,0.206,9.52e-06,0.261,0.778,147.033,216062,4,2019
539,539,Chris Webby,"Love Me, Hate Me (feat. Snak The Ripper, Mark Battles, R-Mean & Beanz)",7hmLQf1I1CQVS7HgxGHf3P,33,0.701,0.83,8,-5.934,1,0.307,0.231,0.0,0.0927,0.679,91.353,317234,4,2019
540,540,khai dreams,Brand New,6FtXVc6GjUfo3VQJS61rB5,34,0.683,0.578,1,-10.504,1,0.0313,0.0476,0.028,0.0989,0.698,79.999,192000,4,2019
541,541,Marc E. Bassy,Save Me,1JbqXFx7BysCHW5NxnNtzE,33,0.606,0.493,11,-6.394,0,0.053,0.0726,0.0,0.238,0.532,130.174,179077,4,2019
542,542,Blac Youngsta,Cut Up (feat. Tory Lanez & G-Eazy) - Remix,4iniY3CZTm69zPvIYZNuuZ,31,0.828,0.536,11,-6.503,1,0.092,0.000917,1.49e-05,0.12,0.548,164.05,210248,4,2019
543,543,Chris Webby,"Forged In Fire (feat. Locksmith, Alandon & Sway Calloway)",3RF9y9g00cKLga6kZ3bcPm,32,0.497,0.749,6,-5.537,0,0.188,0.185,1.05e-06,0.109,0.39,93.3,318112,4,2019
544,544,BBG Baby Joe,Hot Boy,5Q7t9EhKL7Frgyd8vhb5CL,32,0.633,0.784,11,-4.707,1,0.31,0.0537,0.0,0.263,0.684,173.794,165590,4,2019
545,545,Rittz,Paranoid and High,4pkIDej4PFepPkQaJ4FmQF,28,0.926,0.786,0,-3.823,1,0.0915,0.429,0.0,0.0661,0.702,125.046,251063,4,2019
546,546,Ugly God,Hello (feat. Lil Pump) - Bonus Track,0dJwDRbL5NFjbtGFP2zoi8,35,0.926,0.519,1,-3.723,1,0.177,0.069,0.0,0.122,0.361,142.096,165634,4,2019
547,547,Freddie Gibbs,Fake Names - A COLORS SHOW,5g92oHh585qgW3TiBcr9nf,37,0.48,0.56,8,-10.772,1,0.57,0.072,0.0,0.21,0.616,88.834,194875,4,2019
548,548,03 Greedo,Beg Your Pardon (feat. Maxo Kream),4zia8clWmDQUwhy5ecHchP,32,0.762,0.741,1,-7.106,0,0.335,0.103,0.0,0.104,0.668,170.075,158253,4,2019
549,549,Layone,Slow Heartbeat (feat. Ja Mezz),3dDSzDCa39eiDRLMyl3xoE,39,0.72,0.735,11,-4.428,1,0.235,0.109,0.0,0.133,0.426,160.103,145071,4,2019
550,550,Jelly Roll,Girls Just Wanna Have Fun,2UfsdXmfQWt7neSimGdKLS,31,0.782,0.496,2,-9.399,1,0.0967,0.016,0.0,0.133,0.0632,129.913,160615,4,2019
551,551,Dreamville,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy, Ski Mask The Slump God)",3BgMbG1wEZlb9w4OqPFncq,30,0.787,0.623,2,-6.404,1,0.416,0.564,0.0,0.0748,0.649,120.967,217867,4,2019
552,552,Gera MX,Panteones y Calacas,5lEIu0CG2cqXErQSEub2Q6,44,0.731,0.681,1,-6.255,1,0.353,0.266,0.0,0.109,0.861,81.524,169610,4,2019
553,553,Fred the Godson,Nokia (feat. Benny the Butcher & 38 Spesh),1SzNL7aee6dT7JmBIrXVvc,30,0.527,0.832,8,-5.711,1,0.277,0.0121,0.0,0.0937,0.53,100.395,251220,5,2019
554,554,Rav,Put It Down,1OrJjZDixgIOXsnAlw15Od,32,0.495,0.751,11,-6.543,1,0.357,0.623,0.0,0.281,0.737,77.286,235353,4,2019
555,555,Fat Joe,Pullin',6xY1ldUHrzsV6egbnzMuAs,34,0.543,0.847,4,-2.913,0,0.249,0.104,0.0,0.386,0.416,87.547,184446,4,2019
556,556,Curren$y,Nautica,5gHFvvEfZA3R8Aaz0c4JBJ,30,0.743,0.512,10,-7.462,0,0.269,0.274,0.0,0.147,0.228,117.053,148311,4,2019
557,557,Ronny J,Lights Out (feat. Ty Dolla $ign & Rich The Kid),26LRMtK7JytCxbDAMcexWZ,37,0.768,0.769,8,-6.575,1,0.0683,0.0267,0.00011,0.283,0.536,82.52,167296,4,2019
558,558,Ms Nina,Y Dime (feat. Tomasa del Real),23tOd7fgSTzYqxC8yrIfF0,43,0.649,0.927,2,-3.727,0,0.0357,0.0475,2.82e-05,0.672,0.513,93.011,218400,4,2019
559,559,Ugly God,Hold Up (feat. Takeoff),4vRa2VvGJ9AWhsNYnzEXlT,33,0.828,0.317,1,-11.264,1,0.523,0.242,0.0,0.126,0.482,81.015,165930,4,2019
560,560,Plies,Drip 4 Sale Extravaganza (feat. Kevin Gates & YoungBoy Never Broke Again),315WxvFKMuuDo3kWpUINVG,28,0.963,0.594,7,-6.14,0,0.196,0.0848,0.0,0.0791,0.307,120.016,233160,4,2019
561,561,Slim Thug,I L.A.M.B. (feat. Z-Ro & Jazze Pha),0Rzmdt34GdhnngoH0vkKlE,28,0.748,0.768,2,-7.183,0,0.167,0.00332,0.0,0.234,0.505,135.983,262520,4,2019
562,562,Drake,Uptown (feat. Bun B & Lil Wayne),6xTROKXoqNjGhFNIjfoDO2,28,0.433,0.82,1,-3.136,1,0.329,0.00371,0.0,0.0852,0.405,87.076,382267,5,2019
563,563,Blackway,What's Up Danger (with Black Caviar),2TvzLO4ifNWEnAAShxA6YW,37,0.701,0.752,2,-5.833,1,0.0414,0.00349,0.000721,0.121,0.113,95.04,222307,4,2019
564,564,A Boogie Wit da Hoodie,"Mood Swings (Remix) [feat. Youngn Lipz, Creed Tha Kid & Day1]",6ts0IMQShgewfRUrz3ck9W,38,0.894,0.545,4,-5.819,0,0.134,0.295,0.0,0.05,0.798,120.047,211227,4,2019
565,565,BOYCOLD,Umm (feat. pH-1 & Sik-K),0f3W98WcbnaX3UrL67bZHE,34,0.735,0.63,10,-5.655,0,0.0576,0.0782,0.0,0.275,0.627,141.934,178507,4,2019
566,566,Boston George,How We Move,5kLnuUuAqsq47rPIEH66lp,30,0.682,0.526,1,-7.666,1,0.267,0.0136,0.0,0.186,0.168,82.409,148364,4,2019
567,567,ALLBLACK,PRA,54S6M2T5VJhUiEi7APoH4I,31,0.955,0.721,4,-6.016,0,0.276,0.00689,0.0,0.0829,0.699,101.978,162377,4,2019
568,568,anders,Bad Habits,2o4zCAvc73Gr4wdOSN4Mei,39,0.646,0.563,4,-7.029,1,0.389,0.4,0.0,0.117,0.389,186.157,139598,4,2019
569,569,Drego & Beno,Approach It (feat. Nuk),1HQpO8MynlbgCGhDZW29b8,30,0.68,0.377,8,-13.452,1,0.2,0.00164,7.99e-05,0.11,0.154,180.018,159530,4,2019
570,570,The Alchemist,Sand Castles (feat. Benny the Butcher & Elcamino),2JUT8olmK1F89XnpKrklyu,31,0.462,0.579,0,-8.025,0,0.183,0.728,0.000216,0.53,0.751,99.646,168907,5,2019
571,571,Jelly Roll,No Worries,6yHPr8gtLv7hGhtZN6N3Xc,30,0.724,0.516,6,-8.646,1,0.177,0.185,0.000627,0.313,0.277,139.927,160571,4,2019
572,572,Dreamville,"Sacrifices (feat. EARTHGANG, J. Cole, Smino & Saba)",0wTvNNRiZ16sZL1akT5XD5,29,0.829,0.678,0,-7.175,1,0.419,0.0848,0.0,0.124,0.215,147.004,382307,4,2019
573,573,Freddie Dredd,Busy,1vnHqx2abk65r1kpIDvSbe,35,0.78,0.545,7,-8.904,0,0.0384,0.00361,0.131,0.219,0.268,124.981,98507,4,2019
574,574,Cazzu,Penas y Problemas,0qqnsZeoW0ZdpyaW50cuNh,45,0.74,0.471,5,-8.881,0,0.138,0.331,0.000402,0.219,0.339,99.87,195881,4,2019
575,575,42 Dugg,Tripping,1zAewNhFlQw18dbfRfKbhz,31,0.623,0.826,1,-4.788,1,0.379,0.186,0.0,0.121,0.323,171.987,138938,4,2019
576,576,Pete Rock & C.L. Smooth,They Reminisce Over You,3Li3JsJJ6qN0UC47ueewVY,33,0.761,0.683,2,-10.889,1,0.164,0.141,0.0,0.342,0.671,101.787,286693,4,2019
577,577,Scarlxrd,DEMXNS & ANGELS,3cUREgJIhqP6S5afhHRPqg,35,0.535,0.837,11,-5.925,1,0.0388,0.101,0.0128,0.114,0.0646,115.071,136622,4,2019
578,578,Pouya,Sit Ups,5iQgxHY0T4jY7GtjPCojp4,34,0.893,0.671,10,-6.964,0,0.253,0.0233,1.04e-06,0.121,0.319,89.988,118000,4,2019
579,579,Freddie Dredd,Razor Blade,7gjuwMeVwk64lJfXADhfEV,34,0.943,0.581,1,-10.931,1,0.2,0.0055,7.72e-05,0.116,0.0344,125.041,148427,4,2019
580,580,D-Lo,Trap Spot (feat. Mozzy & Haiti Babii),1ABKWhJBT1I1x73SH3Zd9I,28,0.842,0.566,0,-8.578,1,0.115,0.129,0.0,0.298,0.612,100.081,233482,4,2019
581,581,Rocco Hunt,Ti volevo dedicare (feat. J-AX & Boomdabash),00GxbkrW4m1Tac5xySEJ4M,61,0.754,0.725,8,-6.058,1,0.066,0.0104,0.0,0.192,0.271,120.003,208133,4,2019
582,582,Freddie Dredd,In My Blood,29hlRGLtPpwc45b9XJ525U,34,0.887,0.868,3,-4.855,0,0.251,0.0211,0.0,0.159,0.833,135.084,185051,4,2019
583,583,Lil Pump,Pose to Do (feat. French Montana & Quavo),5WkyhmqrQT8iGq0Y5VMa4a,37,0.638,0.633,4,-4.436,0,0.256,0.136,0.0,0.0999,0.624,159.919,167095,4,2019
584,584,Wiz Khalifa,10 Piece,3XhDoePM9v9GKa6uVAgJbR,32,0.608,0.649,10,-5.497,0,0.294,0.0509,0.0,0.321,0.658,132.944,168389,4,2019
585,585,N2DEEP,Back to the Hotel,5NsivLl15b0lKxVZQ8zW4a,35,0.7,0.476,9,-9.195,1,0.0514,0.000164,0.000796,0.0823,0.323,201.757,304360,4,2019
586,586,Sada Baby,Bonnie & Blyde (feat. Ashley Sorrell),7k0tbt0ZoasPv4VpAruVOu,28,0.729,0.594,8,-8.467,1,0.0663,0.117,5.83e-05,0.136,0.661,89.985,168000,4,2019
587,587,Philthy Rich,MPH - Remix,7eVTjlSi0mJKfejJHJDBOm,31,0.589,0.632,10,-8.934,0,0.322,0.0154,1.48e-06,0.111,0.412,69.99,340451,4,2019
588,588,DMX,We in Here (feat. Swizz Beatz),1ZaATxvzwpwQel4ryicB3o,35,0.516,0.85,11,-3.323,0,0.383,0.0186,0.0,0.31,0.517,179.299,236987,4,2019
589,589,Balming Tiger,Armadillo (feat. Omega Sapien & Byung un),3o0wqvryehBVqXW4uUmpg9,36,0.918,0.724,1,-2.268,1,0.203,0.131,0.0,0.0468,0.737,103.989,150577,4,2019
590,590,London Yellow,Android Is Better,6Lu3FQcNlSSuTHwD6gKSlG,29,0.651,0.556,1,-8.167,1,0.358,0.0275,0.0,0.246,0.722,150.988,146250,4,2019
591,591,Wiz Khalifa,Benz Boys (feat. Ty Dolla $ign),0fDGqIKOL8mX5sl67hYv5D,33,0.785,0.651,9,-5.318,1,0.375,0.333,7.5e-05,0.112,0.69,171.969,218033,4,2019
592,592,Luvlilk,Numb and Low,1YwtbJKrgqia34rgveVjaW,28,0.759,0.395,6,-12.109,0,0.0338,0.272,0.0175,0.101,0.541,125.96,175125,4,2019
593,593,E-40,Wake They Shit Up,2WKE5hDUbJw8OIuIl3awJb,28,0.932,0.692,10,-5.055,1,0.122,0.185,7.79e-05,0.117,0.466,104.02,223919,4,2019
594,594,Diferente Nivel,Fruta Prohibida (En Vivo),3ClLAr75avGdKL0FZW14hK,38,0.742,0.689,5,-6.028,1,0.078,0.468,4.58e-05,0.144,0.734,110.991,183531,4,2019
595,595,Fivio Foreign,Pop Out,0LCFuK7xpzGFBn0gWUnySh,32,0.674,0.822,2,-4.637,1,0.333,0.0222,0.0,0.252,0.429,145.993,248973,4,2019
596,596,EBK Young Joc,Huddle Up,5gu0E1UwJNciDv0MM0dHev,30,0.412,0.493,1,-9.421,1,0.439,0.0712,0.0,0.189,0.649,180.709,173198,4,2019
597,597,Alcolirykoz,Sancocho en Leña,1Z85Y8DVbysMc853oocVt8,49,0.702,0.834,1,-4.772,1,0.323,0.0478,0.0,0.325,0.856,179.853,176000,4,2019
598,598,Danny Wolf,Mavericks (feat. Lil Tecca & WAV),4wb587a0s7fkVuebJ6CfQq,30,0.476,0.443,9,-9.543,0,0.325,0.0671,0.0,0.113,0.105,147.994,132152,4,2019
599,599,A$AP Ferg,Wigs (feat. City Girls & Antha Pantha),7swFgLy1v4he4fZUpIWwiK,30,0.8,0.827,1,-2.534,1,0.224,0.0405,0.0,0.113,0.719,177.08,179848,4,2019
600,600,03 Greedo,Soul Food (feat. Buddy),3durrRavE8zLXyeuVgTsWQ,30,0.771,0.713,5,-6.511,0,0.0541,0.0916,1.82e-05,0.162,0.798,145.036,135920,4,2019
601,601,August Alsina,For You,6Tl3zFpWlGKpWexVwYXCRl,32,0.401,0.452,10,-10.043,0,0.0798,0.379,0.0,0.158,0.297,119.891,228100,4,2019
602,602,French Montana,"Slide (feat. Wiz Khalifa, Blueface & Lil Tjay) - Remix",3yy0DxlHj5BeXhXuMo6RhK,32,0.769,0.752,5,-3.018,0,0.142,0.0822,0.0,0.143,0.65,95.999,187782,4,2019
603,603,Gera MX,Cuarto de Hotel,4VbK9SmG81EPU0UrBGp2ig,44,0.703,0.798,4,-7.758,0,0.116,0.0762,0.085,0.219,0.321,90.005,211615,4,2019
604,604,King Lil G,Glocks & Rollies,7FZORF9ljNVdKx8243p5cj,27,0.75,0.629,9,-9.626,0,0.244,0.0212,0.0,0.0765,0.678,146.929,151214,4,2019
605,605,Marc E. Bassy,Same As,0hAmNjjsLvEicO4gVa0AM3,31,0.698,0.839,6,-3.773,0,0.173,0.338,0.0,0.177,0.722,80.011,228000,4,2019
606,606,YFN Lucci,Shake Sumn (feat. City Girls & Yo Gotti),6x3XqNRlXKzI79xC2UOWNB,28,0.89,0.633,10,-6.825,0,0.186,0.277,0.000149,0.0917,0.443,136.4,196963,4,2019
607,607,Kevin Rudolf,I Will Not Break,01BFCdZwNovfyD3yCM5z0F,32,0.515,0.751,8,-5.64,1,0.0447,0.00649,0.000841,0.0807,0.465,152.161,208421,4,2019
608,608,MC Davo,Los Bandidos (feat. Gera MX & Darkiel) - Remix,08ZbZAakPKFp1YbX4vIh6F,43,0.846,0.722,7,-6.648,1,0.126,0.101,2.18e-05,0.117,0.311,114.009,239665,4,2019
609,609,Ugly God,For Real,47FCSI0VVS2t3KdfNlpjkk,31,0.917,0.537,11,-8.227,0,0.342,0.364,0.0,0.108,0.79,130.014,102802,4,2019
610,610,Rob Bailey & The Hustle Standard,Paid in Full,0XVy7xNtZZnTkSajXU98sM,34,0.48,0.669,8,-5.381,1,0.039,0.0066,1.32e-06,0.344,0.308,174.787,219835,3,2019
611,611,6 Dogs,The Basement,4OnmA9EWGLnyknUGgOsL4S,31,0.69,0.784,5,-5.793,1,0.0617,0.338,0.000111,0.299,0.56,155.998,175385,4,2019
612,612,Kt Foreign,"Ricky (feat. Sethii Shmactt, Fenix Flexin & Mike Sherm)",0mfZoRwdPhSjSBmV43xEJy,27,0.901,0.493,2,-14.532,1,0.355,0.273,0.0,0.05,0.597,104.055,192968,4,2019
613,613,Valee,You & Me Both,015GITSMhfWPGvDZTcmwbo,30,0.827,0.575,1,-7.587,1,0.0558,0.125,0.00832,0.113,0.198,146.128,157413,4,2019
614,614,E-40,GOAT,0fntVownOYJVD9nSglUeOa,28,0.807,0.733,11,-4.244,0,0.288,0.163,3.85e-05,0.172,0.524,98.144,146974,4,2019
615,615,Afrojack,Sober (feat. Rae Sremmurd & Stanaj),1sJ7vemhgnNGgh82JD8niJ,34,0.689,0.854,0,-4.398,0,0.0938,0.0982,0.0,0.119,0.387,163.858,194463,4,2019
616,616,MadeinTYO,Stop Calling (feat. Key Glock & Tay Money),5lsOqlo0MLQ9RAO3bbgbix,29,0.929,0.437,10,-5.98,1,0.41,0.233,3.04e-06,0.096,0.38,140.038,193747,4,2019
617,617,Futuristic,Gut Puncher (feat. Andy Mineo),7iIKFStwXvHD7LenrWXKSV,27,0.822,0.745,7,-7.68,1,0.273,0.177,0.0,0.103,0.497,139.981,192000,4,2019
618,618,Nxtwave,En Ti Soy Libre,30KubThADHsQlnNwVeA4VU,40,0.67,0.731,7,-4.448,1,0.0351,0.192,4.95e-06,0.0737,0.84,159.936,173906,4,2019
619,619,anders,Bossy,3WDK7a3CC2BG0AIvJHBTbY,35,0.731,0.502,4,-8.562,0,0.126,0.464,0.0,0.0954,0.418,118.033,142493,4,2019
620,620,GIMS,Corazón,4IbsPnTgv0ZwouN4COgDIM,34,0.761,0.784,3,-5.974,0,0.0752,0.187,3.47e-05,0.104,0.342,100.036,227015,4,2019
621,621,Jeremih,All The Time,5Iw1oNZvtcNI2gZFlkWVNO,37,0.675,0.441,9,-9.297,0,0.349,0.546,5.89e-06,0.197,0.0339,110.042,264200,4,2019
622,622,E-40,Big Deal,2pag7uM0OJeuQ5HlzaxJZc,27,0.952,0.643,8,-4.299,1,0.191,0.0327,0.0,0.0986,0.671,100.046,163255,4,2019
623,623,Funky,Contra Viento y Marea,1S6djgtkKUUYT7YnERGyJa,38,0.763,0.695,4,-3.794,0,0.0467,0.0825,0.0,0.0817,0.421,180.063,209212,4,2019
624,624,Futuristic,Somethin Real (feat. Kira Kosarin & Sik World),0O9W81AqOTpatabWyK7ro5,30,0.732,0.622,11,-8.216,0,0.457,0.188,0.0,0.0639,0.524,135.025,216889,4,2019
625,625,El Alfa,Jalapeño,6nce2UZqXMmjqGaS3ifK1k,38,0.92,0.972,1,-1.798,1,0.174,0.265,0.0121,0.784,0.76,118.979,184034,4,2019
626,626,Wiz Khalifa,Eastside,0unMhfBJttZoykeWyxEbXX,31,0.756,0.779,5,-5.068,1,0.397,0.0563,0.0,0.0787,0.465,84.852,137187,4,2019
627,627,Wiz Khalifa,Stoned Gentleman,1CTSQZ6Zboke374lro4oAo,31,0.732,0.522,10,-7.023,0,0.271,0.587,0.0,0.115,0.586,79.958,174585,4,2019
628,628,Kike Pavón,Paz En La Tormenta (feat. Renan Carias),4Drn6prijPDc5UBPoBcCGO,39,0.375,0.604,10,-7.039,1,0.0527,0.22,0.0,0.364,0.204,119.341,218360,4,2019
629,629,42 Dugg,4 Mine,2cuazpCw20frzUbrvwrSNG,30,0.709,0.763,6,-5.561,1,0.271,0.271,6.04e-06,0.323,0.301,159.928,160933,4,2019
630,630,La Kikada,Tu ta en Para,47N2SQ3U8U64msXbrQLoI3,29,0.868,0.88,0,-4.359,1,0.0665,0.0665,0.0011,0.31,0.855,110.029,142915,4,2019
631,631,Nef The Pharaoh,High Voltage (feat. Tyga),7a7YwIMaTQiz4dDwUJL9L8,32,0.933,0.457,1,-9.798,1,0.335,0.214,0.0,0.32,0.694,95.036,174456,4,2019
632,632,Swagger Rite,Drop Top (feat. Yella Beezy & Flipp Dinero),75pr96PJuWtOGeLS5czCq2,32,0.825,0.574,7,-7.205,0,0.0977,0.25,0.000164,0.136,0.246,129.927,170683,4,2019
633,633,Buddy,Cubicle (feat. 03 Greedo),3RsHenyrxpP8eZzH360Mwb,30,0.81,0.574,0,-3.633,1,0.0579,0.002,1.36e-06,0.257,0.0498,140.993,177240,4,2019
634,634,MiyaGi,Говори мне,4U1CD6Laspn0qUW0M4ks9w,51,0.533,0.563,3,-9.756,0,0.172,0.618,0.00096,0.164,0.465,74.896,210115,4,2019
635,635,Drego & Beno,Tryna Run G,66kwPh74I7dt7pDgkEpcMu,29,0.816,0.643,9,-9.416,0,0.169,0.036,0.0,0.0601,0.339,108.012,146000,4,2019
636,636,Calboy,Chariot (feat. Meek Mill & Lil Durk),51GuyWN8V3sKQ2GD55VMCx,28,0.786,0.691,11,-5.715,0,0.243,0.238,0.0,0.085,0.431,146.033,165858,4,2019
637,637,Flawless Real Talk,On My Way,07LtFRWHpMj5dHkX5Qg9GZ,34,0.549,0.684,1,-8.242,1,0.342,0.31,0.0,0.219,0.365,89.543,152766,4,2019
638,638,Natos y Waor,Dispuestos a morir,1d1N1JZfKYI0Pj5TXzs4vy,58,0.707,0.53,4,-8.299,0,0.33,0.718,0.0,0.289,0.57,150.075,259200,4,2019
639,639,August Alsina,Be Love,4g3d9L9MvHSJoecBH90giM,31,0.504,0.491,8,-10.801,1,0.0536,0.013,0.0,0.0998,0.331,102.101,200050,4,2019
640,640,Gucci Mane,Last Night (feat. Yung Mal & OJ Da Juiceman),3mqIgoLNH8wpcTc8WNv853,27,0.904,0.661,1,-5.215,1,0.237,0.0519,0.0,0.0929,0.271,119.981,144891,4,2019
641,641,ALLBLACK,9 Shots,4urStIXOxOAHf4KmQtbm3N,30,0.808,0.752,1,-6.224,0,0.373,0.138,0.0,0.0885,0.504,91.975,190511,4,2019
642,642,tobi lou,Delete My # Baby (feat. Soundbwoy & Okay(K)),3ovoAY0L8X6KA5VdGMUKxw,28,0.435,0.644,6,-7.862,1,0.223,0.302,0.0,0.208,0.414,136.963,307259,4,2019
643,643,potsu,pots and pans,4lhHmTdDuUl3xWvF7ei9fy,29,0.594,0.293,5,-17.259,1,0.0529,0.786,0.00292,0.257,0.453,149.867,136918,3,2019
644,644,Kehlani,Nights Like This (feat. Ty Dolla $ign) - Snakehips & B. Lewis Remix,6AlSPBn4rsXnVsj1yC67wH,30,0.439,0.767,4,-4.506,1,0.303,0.579,0.0,0.313,0.725,152.585,189000,4,2019
645,645,Heuss L'enfoiré,Aristocrate,7gNlaZaMIjRUfnAYd9Dvmt,59,0.935,0.613,1,-6.241,0,0.0662,0.268,3.1e-06,0.0956,0.626,116.943,169733,4,2019
646,646,Andy Grammer,Stay There,0cIZHBaBYJinNPzYLkv49W,31,0.749,0.588,11,-6.149,1,0.0734,0.3,0.0,0.0957,0.425,86.987,156032,4,2019
647,647,PnB Rock,T-Shirt (feat. Lil Wayne),404rp6LygftuwFGjKuom6B,30,0.752,0.586,5,-6.154,1,0.357,0.0908,0.0,0.296,0.668,145.077,194783,4,2019
648,648,Marc E. Bassy,Drip,5JplvMQcaXpQZLgdrdSvE5,30,0.886,0.622,9,-6.317,1,0.116,0.159,0.0,0.138,0.546,129.947,182314,4,2019
649,649,XanMan,Gucci Down (feat. Yung Manny and Rico Nasty) - Remix,6nSKlilaqhuRVSxFjkzgkQ,26,0.55,0.488,1,-8.402,0,0.489,0.758,0.0,0.114,0.437,130.254,199356,4,2019
650,650,Styles P,Push The Line (feat. Whispers & Sheek Louch),6JCMnoy633NXg8fxTbfJVn,28,0.573,0.626,4,-9.084,0,0.394,0.165,0.0,0.215,0.39,177.487,260339,4,2019
651,651,AzChike,"Every Nigga (feat. Rucci, 1takejay, Kalan.FrFr, Lil Deuce, AzSwaye, Blackk & 1takequan)",3xl7URYM8y9XBskXag6SaS,26,0.873,0.612,0,-7.395,1,0.396,0.000269,0.0,0.298,0.705,104.901,164640,4,2019
652,652,Wiz Khalifa,No Clout Chasin,4WOW53AqAF1lwRSK5exXLj,30,0.856,0.703,7,-4.577,1,0.155,0.0598,0.0,0.151,0.373,140.046,171430,4,2019
653,653,Rob Bailey & The Hustle Standard,Good Days,5rLh5iwwnRln13NHR3e2RE,33,0.648,0.729,2,-6.357,0,0.0793,0.355,1.62e-05,0.101,0.4,144.005,230906,4,2019
654,654,Thug Pol,Salud y Bendicion,0rlSMF908exWDiGyYuxZkH,34,0.594,0.53,4,-8.928,0,0.303,0.291,0.0,0.108,0.206,84.727,175765,4,2019
655,655,Musicologo The Libro,En Filita Cooperando - Remix,5WqtCMKaGCs5ysLQuRlCcS,45,0.656,0.939,10,-0.762,0,0.253,0.444,0.0481,0.0469,0.912,122.385,251613,4,2019
656,656,Trina,Single Again Remix,3xxmiEjqoSo6BG2ptL6L3o,30,0.789,0.56,8,-10.827,0,0.159,0.0113,0.0,0.382,0.622,111.029,181627,4,2019
657,657,Xetonyl,Fat Cocks & Drugs 2,0aOMVjQa8aDGLF3nGdcEYw,28,0.638,0.56,1,-5.976,1,0.415,0.397,0.0,0.445,0.46,124.863,242730,4,2019
658,658,ZaeHD & CEO,SMASH,03siLs0seaLpX1RKaPRomb,30,0.858,0.62,2,-6.882,1,0.377,0.0138,0.0,0.18,0.616,132.047,147331,4,2019
659,659,Ander Bock,No Fallará (Remix),38a2d6GX79Qpig6GOEtcyV,38,0.789,0.782,7,-4.694,1,0.321,0.283,0.0,0.14,0.472,139.979,379200,4,2019
660,660,Blanco Brown,Ghett Ol Memories,5YYPcci5m0FNGKibm8nGMM,33,0.624,0.506,2,-9.527,1,0.0424,0.246,2.71e-06,0.106,0.344,79.977,160232,4,2019
661,661,Rob Bailey & The Hustle Standard,Born and Raised,5xpTC8cRiXJNB0zMrOXPAe,30,0.637,0.641,10,-4.871,0,0.0306,0.0276,0.00123,0.332,0.3,100.201,207697,3,2019
662,662,Xavier Wulf,Scary Sight,4O7frdaNZdgLR3JK2e1KFb,30,0.809,0.492,7,-9.195,0,0.22,0.265,0.0,0.103,0.198,140.098,155760,4,2019
663,663,Wiz Khalifa,Garage Talk,6pPemvOZVKzGXHAVjGjanS,31,0.854,0.727,1,-6.846,1,0.114,0.00598,0.0,0.0867,0.766,95.986,176885,4,2019
664,664,Gera MX,Shhh...,6QSPWDZ1E2tf8gv7FjQpri,45,0.776,0.452,10,-7.947,0,0.35,0.078,0.000851,0.111,0.267,90.01,187582,4,2019
665,665,Berner,Wassup (feat. Wiz Khalifa & Chevy Woods),4hAb3BrBKz63jUN1eiNJoh,27,0.804,0.449,1,-7.687,1,0.0546,0.00907,0.0,0.131,0.0802,115.994,266000,4,2019
666,666,Curren$y,Erryday,6C9UvU6w6oXT6InStSGim0,28,0.787,0.67,10,-6.293,0,0.273,0.226,0.0,0.11,0.484,77.007,237169,4,2019
667,667,Jim Jones,"To Whom it May Concern (feat. Cam'ron, Guordan Banks, Benny the Butcher & Conway the Machine)",0UZS4W7SDJh7ey5ldKI99u,28,0.445,0.678,1,-6.962,1,0.258,0.167,0.0,0.237,0.396,152.0,307347,4,2019
668,668,Simon Dominic,Game Good (Feat. Simon Dominic) (Prod. GooseBumps & Simon Dominic),59futJ8UnUZuv3Lhu7lGWC,34,0.794,0.795,3,-4.996,1,0.238,0.235,0.0,0.32,0.55,81.004,180800,4,2019
669,669,DDG,"RUN IT UP (feat. YBN Nahmir, G Herbo & Blac Youngsta)",66yyYZxcK40EfVwE7IvA1A,28,0.772,0.702,0,-5.322,0,0.046,0.0925,2.96e-06,0.126,0.583,84.043,279014,4,2019
670,670,Jim Jones,"Pity in the Summer (feat. Cam'ron, Rain, Fred the Godson & Marc Scibilia)",6hfKuEYV1bRmHJoXOsstc3,28,0.733,0.75,11,-8.677,0,0.275,0.17,0.0,0.122,0.623,89.93,252233,4,2019
671,671,Andy Grammer,First Time,4u8dybCHRYmvpkYOqfHx0h,31,0.643,0.353,11,-9.405,1,0.0718,0.524,0.0,0.143,0.263,171.838,159425,4,2019
672,672,Mr. Capone-E,My Angel (Remix),7zUWyzzxzbL1sOeR24xcej,27,0.828,0.682,11,-6.274,0,0.287,0.119,0.0,0.085,0.706,90.012,224052,4,2019
